,iso_code,date,location,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,new_vaccinations
934,PAK,2021-05,Pakistan,880191.6451612903,3138.8709677419356,19606.129032258064,93.3225806451613,4465598.129032258,162677.48387096773
935,PAK,2021-06,Pakistan,938989.9047619047,1286.3809523809523,21577.666666666668,56.38095238095238,10185459.095238095,303402.71428571426
936,PER,2020-01,Peru,0.0,0.0,0.0,0.0,0.0,0.0
937,PER,2020-02,Peru,0.0,0.0,0.0,0.0,0.0,0.0
938,PER,2020-03,Peru,248.4516129032258,34.354838709677416,28.06451612903226,4.451612903225806,0.0,0.0
939,PER,2020-04,Peru,13698.133333333333,1197.0333333333333,1688.2666666666667,154.8,0.0,0.0
940,PER,2020-05,Peru,92017.93548387097,4112.903225806452,12533.58064516129,513.8064516129032,0.0,0.0
941,PER,2020-06,Peru,231161.53333333333,4024.5666666666666,29806.933333333334,572.9333333333333,0.0,0.0
942,PER,2020-07,Peru,343926.8064516129,3944.483870967742,47062.1935483871,583.3548387096774,0.0,0.0
943,PER,2020-08,Peru,529200.2258064516,7731.419354838709,65663.16129032258,568.7096774193549,0.0,0.0
944,PER,2020-09,Peru,735149.2,5486.733333333334,78570.66666666667,284.1,0.0,0.0
945,PER,2020-10,Peru,859786.8064516129,2852.0,84579.19354838709,140.61290322580646,0.0,0.0
946,PER,2020-11,Peru,934181.2,2078.3333333333335,88061.03333333334,98.5,0.0,0.0
947,PER,2020-12,Peru,987888.1935483871,1697.0,91192.74193548386,116.80645161290323,0.0,0.0
948,PER,2021-01,Peru,1060521.0967741935,3971.032258064516,97352.87096774194,346.4516129032258,0.0,0.0
949,PER,2021-02,Peru,1231838.9285714286,6629.428571428572,113126.89285714286,667.5714285714286,124804.07142857143,11271.42857142857
950,PER,2021-03,Peru,1429938.2258064516,7256.258064516129,133068.87096774194,674.6451612903226,687019.7741935484,22914.677419354837
951,PER,2021-04,Peru,1678950.3666666667,8354.6,155430.5,776.1666666666666,1337105.4,25638.866666666665
952,PER,2021-05,Peru,1882706.064516129,5033.032258064516,176559.0,551.0322580645161,2861071.580645161,79212.16129032258
953,PER,2021-06,Peru,1996036.6666666667,3578.190476190476,187749.7142857143,326.76190476190476,5334526.80952381,98158.09523809524
954,PHL,2020-01,Philippines,1.0,0.5,0.0,0.0,0.0,0.0
955,PHL,2020-02,Philippines,2.7586206896551726,0.06896551724137931,0.9655172413793104,0.034482758620689655,0.0,0.0
956,PHL,2020-03,Philippines,369.4516129032258,67.12903225806451,21.580645161290324,2.806451612903226,0.0,0.0
957,PHL,2020-04,Philippines,5456.133333333333,213.46666666666667,336.3666666666667,16.0,0.0,0.0
958,PHL,2020-05,Philippines,12465.741935483871,309.61290322580646,786.258064516129,12.548387096774194,0.0,0.0
959,PHL,2020-06,Philippines,27113.7,647.6,1101.7,10.3,0.0,0.0
960,PHL,2020-07,Philippines,62884.83870967742,1801.2903225806451,1632.0645161290322,24.419354838709676,0.0,0.0
961,PHL,2020-08,Philippines,160663.2258064516,4111.774193548387,2663.5806451612902,49.516129032258064,0.0,0.0
962,PHL,2020-09,Philippines,269022.0333333333,3029.1666666666665,4563.866666666667,64.86666666666666,0.0,0.0
963,PHL,2020-10,Philippines,349950.4193548387,2226.935483870968,6482.5161290322585,55.38709677419355,0.0,0.0
964,PHL,2020-11,Philippines,407944.5333333333,1696.7,7841.733333333334,39.03333333333333,0.0,0.0
965,PHL,2020-12,Philippines,453848.87096774194,1368.8387096774193,8830.483870967742,27.483870967741936,0.0,0.0
966,PHL,2021-01,Philippines,498991.0,1663.032258064516,9858.612903225807,48.54838709677419,0.0,0.0
967,PHL,2021-02,Philippines,550168.2142857143,1811.9285714285713,11590.785714285714,56.035714285714285,0.0,0.0
968,PHL,2021-03,Philippines,643368.0322580645,5514.064516129032,12802.09677419355,31.580645161290324,310527.48387096776,32904.83870967742
969,PHL,2021-04,Philippines,905667.5666666667,9672.4,15402.766666666666,131.23333333333332,1377199.8333333333,50067.26666666667
970,PHL,2021-05,Philippines,1140474.064516129,6220.677419354839,19147.935483870966,120.38709677419355,3330987.3225806453,97013.6129032258
971,PHL,2021-06,Philippines,1300795.9047619049,6378.0,22460.666666666668,132.52380952380952,6829756.142857143,161756.57142857142
972,PRT,2020-01,Portugal,0.0,0.0,0.0,0.0,0.0,0.0
973,PRT,2020-02,Portugal,0.0,0.0,0.0,0.0,0.0,0.0
974,PRT,2020-03,Portugal,1513.516129032258,240.09677419354838,25.548387096774192,5.161290322580645,0.0,0.0
975,PRT,2020-04,Portugal,17768.066666666666,586.7333333333333,600.7333333333333,27.633333333333333,0.0,0.0
976,PRT,2020-05,Portugal,28758.451612903227,240.48387096774192,1211.8387096774193,13.580645161290322,0.0,0.0
977,PRT,2020-06,Portugal,37348.933333333334,321.3666666666667,1511.8666666666666,5.533333333333333,0.0,0.0
978,PRT,2020-07,Portugal,47302.74193548387,288.0967741935484,1670.1612903225807,5.129032258064516,0.0,0.0
979,PRT,2020-08,Portugal,54239.06451612903,223.8709677419355,1776.8064516129032,2.806451612903226,0.0,0.0
980,PRT,2020-09,Portugal,65984.9,584.3333333333334,1886.9333333333334,4.966666666666667,0.0,0.0
981,PRT,2020-10,Portugal,100012.48387096774,2120.548387096774,2178.5806451612902,17.29032258064516,0.0,0.0
982,PRT,2020-11,Portugal,221037.8,5226.066666666667,3457.133333333333,66.6,0.0,0.0
983,PRT,2020-12,Portugal,357369.51612903224,3729.5806451612902,5771.129032258064,77.45161290322581,3108.935483870968,896.3225806451613
984,PRT,2021-01,Portugal,549986.3225806452,9898.0,9080.612903225807,179.8709677419355,160346.96774193548,10145.0
985,PRT,2021-02,Portugal,779731.1785714285,3001.6428571428573,15060.67857142857,136.96428571428572,571348.5714285715,19576.14285714286
986,PRT,2021-03,Portugal,814514.6129032258,553.5483870967741,16675.709677419356,17.129032258064516,1289340.9677419355,27659.0
987,PRT,2021-04,Portugal,829469.5333333333,492.3666666666667,16928.1,4.2,2483597.9,51795.53333333333
988,PRT,2021-05,Portugal,842420.4838709678,406.4516129032258,17004.032258064515,1.6451612903225807,4554205.903225807,78583.0
989,PRT,2021-06,Portugal,856702.9047619047,795.8571428571429,17044.190476190477,2.0476190476190474,6702357.285714285,92103.23809523809
990,QAT,2020-01,Qatar,0.0,0.0,0.0,0.0,0.0,0.0
991,QAT,2020-02,Qatar,1.0,1.0,0.0,0.0,0.0,0.0
992,QAT,2020-03,Qatar,332.0,25.161290322580644,0.16129032258064516,0.06451612903225806,0.0,0.0
993,QAT,2020-04,Qatar,5227.833333333333,420.93333333333334,7.166666666666667,0.26666666666666666,0.0,0.0
994,QAT,2020-05,Qatar,32409.451612903227,1403.258064516129,18.580645161290324,0.9032258064516129,0.0,0.0
995,QAT,2020-06,Qatar,79797.36666666667,1305.9333333333334,78.86666666666666,2.5,0.0,0.0
996,QAT,2020-07,Qatar,104937.19354838709,471.19354838709677,149.74193548387098,1.967741935483871,0.0,0.0
997,QAT,2020-08,Qatar,114974.70967741935,260.741935483871,188.7741935483871,0.7419354838709677,0.0,0.0
998,QAT,2020-09,Qatar,122355.66666666667,232.73333333333332,207.53333333333333,0.5666666666666667,0.0,0.0
999,QAT,2020-10,Qatar,129142.80645161291,219.2258064516129,222.96774193548387,0.5806451612903226,0.0,0.0
1000,QAT,2020-11,Qatar,135844.46666666667,209.23333333333332,234.33333333333334,0.16666666666666666,0.0,0.0
1001,QAT,2020-12,Qatar,141418.06451612903,161.32258064516128,241.5483870967742,0.25806451612903225,0.0,0.0
1002,QAT,2021-01,Qatar,147295.61290322582,241.96774193548387,246.67741935483872,0.0967741935483871,6451.612903225807,0.0
1003,QAT,2021-02,Qatar,157546.25,440.32142857142856,254.0,0.35714285714285715,85357.14285714286,0.0
1004,QAT,2021-03,Qatar,171462.32258064515,525.8064516129032,270.61290322580646,1.064516129032258,463615.8064516129,7157.129032258064
1005,QAT,2021-04,Qatar,193888.0,856.2666666666667,367.46666666666664,5.566666666666666,1192036.6,24657.3
1006,QAT,2021-05,Qatar,212917.5483870968,380.83870967741933,523.4193548387096,3.161290322580645,2057175.0322580645,32741.41935483871
1007,QAT,2021-06,Qatar,219398.85714285713,165.33333333333334,573.6190476190476,1.2857142857142858,2756757.8095238097,16839.095238095237
1008,ROU,2020-01,Romania,0.0,0.0,0.0,0.0,0.0,0.0
1009,ROU,2020-02,Romania,2.0,0.75,0.0,0.0,0.0,0.0
1010,ROU,2020-03,Romania,475.2903225806452,72.3225806451613,10.129032258064516,2.6451612903225805,0.0,0.0
1011,ROU,2020-04,Romania,7432.1,333.1666666666667,387.6666666666667,21.166666666666668,0.0,0.0
1012,ROU,2020-05,Romania,16375.967741935483,226.3548387096774,1052.4516129032259,17.70967741935484,0.0,0.0
1013,ROU,2020-06,Romania,22667.066666666666,257.1,1442.4333333333334,12.833333333333334,0.0,0.0
1014,ROU,2020-07,Romania,36565.32258064516,771.483870967742,1978.8064516129032,22.322580645161292,0.0,0.0
1015,ROU,2020-08,Romania,70005.87096774194,1182.3870967741937,2988.3870967741937,41.225806451612904,0.0,0.0
1016,ROU,2020-09,Romania,107068.26666666666,1334.4,4260.266666666666,40.13333333333333,0.0,0.0
1017,ROU,2020-10,Romania,176278.70967741936,3669.9032258064517,5792.1612903225805,69.12903225806451,0.0,0.0
1018,ROU,2020-11,Romania,362968.23333333334,7800.766666666666,9088.0,145.43333333333334,0.0,0.0
1019,ROU,2020-12,Romania,565517.4516129033,5061.322580645161,13756.838709677419,143.09677419354838,702.0645161290323,300.7741935483871
1020,ROU,2021-01,Romania,686597.1290322581,3112.2580645161293,17129.90322580645,82.83870967741936,268347.5483870968,21971.8064516129
1021,ROU,2021-02,Romania,764056.8928571428,2616.1071428571427,19413.428571428572,71.96428571428571,1138705.9642857143,30052.035714285714
1022,ROU,2021-03,Romania,873302.1612903225,4864.806451612903,21801.677419354837,102.83870967741936,2285472.3870967743,50174.83870967742
1023,ROU,2021-04,Romania,1016337.0666666667,3415.4,25878.833333333332,152.36666666666667,4100295.3666666667,71738.66666666667
1024,ROU,2021-05,Romania,1070054.2258064516,724.9032258064516,29422.0,71.06451612903226,6650202.935483871,84937.7741935484
1025,ROU,2021-06,Romania,1079378.8095238095,121.19047619047619,31470.619047619046,99.0,8418552.666666666,42061.23809523809
1026,RUS,2020-01,Russia,2.0,2.0,0.0,0.0,0.0,0.0
1027,RUS,2020-02,Russia,2.0,0.0,0.0,0.0,0.0,0.0
1028,RUS,2020-03,Russia,394.3225806451613,75.3225806451613,1.7419354838709677,0.5483870967741935,0.0,0.0
1029,RUS,2020-04,Russia,37647.9,3472.0333333333333,337.43333333333334,35.2,0.0,0.0
1030,RUS,2020-05,Russia,266357.8387096774,9656.290322580646,2655.2580645161293,116.7741935483871,0.0,0.0
1031,RUS,2020-06,Russia,536585.9666666667,8036.2,7175.6,153.76666666666668,0.0,0.0
1032,RUS,2020-07,Russia,749452.9354838709,6178.451612903225,11821.838709677419,149.4516129032258,0.0,0.0
1033,RUS,2020-08,Russia,919614.3225806452,4965.8387096774195,15617.290322580646,102.87096774193549,0.0,0.0
1034,RUS,2020-09,Russia,1076304.6666666667,5946.566666666667,18855.8,116.73333333333333,0.0,0.0
1035,RUS,2020-10,Russia,1372566.2903225806,14047.354838709678,23809.8064516129,230.8709677419355,0.0,0.0
1036,RUS,2020-11,Russia,1930847.3,22322.3,33336.46666666667,390.1333333333333,0.0,0.0
1037,RUS,2020-12,Russia,2712973.6129032257,27464.870967741936,48077.93548387097,541.2903225806451,23209.677419354837,0.0
1038,RUS,2021-01,Russia,3497497.064516129,21967.774193548386,64220.67741935484,508.3225806451613,898451.6129032258,0.0
1039,RUS,2021-02,Russia,4025461.1071428573,13930.42857142857,78855.10714285714,452.5357142857143,1000000.0,0.0
1040,RUS,2021-03,Russia,4357693.677419355,9543.032258064517,91300.03225806452,403.83870967741933,7713077.677419355,149075.16129032258
1041,RUS,2021-04,Russia,4627236.766666667,8550.7,102917.7,369.03333333333336,15419984.866666667,282027.3333333333
1042,RUS,2021-05,Russia,4884607.774193549,8476.032258064517,113968.96774193548,360.4516129032258,24086780.677419353,292865.87096774194
1043,RUS,2021-06,Russia,5131256.333333333,12324.57142857143,123614.76190476191,389.3809523809524,32230232.14285714,320771.7619047619
1044,SMR,2020-01,San Marino,0.0,0.0,0.0,0.0,0.0,0.0
1045,SMR,2020-02,San Marino,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
1046,SMR,2020-03,San Marino,111.64516129032258,7.580645161290323,10.258064516129032,0.8387096774193549,0.0,0.0
1047,SMR,2020-04,San Marino,401.8,11.1,36.46666666666667,0.5,0.0,0.0
1048,SMR,2020-05,San Marino,640.0967741935484,3.2903225806451615,41.29032258064516,0.03225806451612903,0.0,0.0
1049,SMR,2020-06,San Marino,690.7666666666667,0.9,42.0,0.0,0.0,0.0
1050,SMR,2020-07,San Marino,698.741935483871,0.03225806451612903,42.0,0.0,0.0,0.0
1051,SMR,2020-08,San Marino,702.7096774193549,0.5161290322580645,42.0,0.0,0.0,0.0
1052,SMR,2020-09,San Marino,723.9,0.5666666666666667,42.0,0.0,0.0,0.0
1053,SMR,2020-10,San Marino,782.3225806451613,6.32258064516129,42.0,0.0,0.0,0.0
1054,SMR,2020-11,San Marino,1268.8,22.8,42.833333333333336,0.13333333333333333,0.0,0.0
1055,SMR,2020-12,San Marino,2019.1935483870968,26.322580645161292,52.516129032258064,0.41935483870967744,0.0,0.0
1056,SMR,2021-01,San Marino,2744.3870967741937,19.258064516129032,64.03225806451613,0.25806451612903225,0.0,0.0
1057,SMR,2021-02,San Marino,3338.8214285714284,24.678571428571427,71.10714285714286,0.25,2.5,0.0
1058,SMR,2021-03,San Marino,4220.903225806452,32.70967741935484,78.61290322580645,0.3225806451612903,6267.419354838709,443.2903225806452
1059,SMR,2021-04,San Marino,4967.1,11.2,86.8,0.2,20736.5,660.1666666666666
1060,SMR,2021-05,San Marino,5080.774193548387,0.7741935483870968,90.0,0.0,39484.54838709677,704.6451612903226
1061,SMR,2021-06,San Marino,5090.0,0.0,90.0,0.0,43474.90476190476,100.0
1062,SEN,2020-01,Senegal,0.0,0.0,0.0,0.0,0.0,0.0
1063,SEN,2020-02,Senegal,0.0,0.0,0.0,0.0,0.0,0.0
1064,SEN,2020-03,Senegal,46.58064516129032,5.645161290322581,0.0,0.0,0.0,0.0
1065,SEN,2020-04,Senegal,400.8333333333333,25.266666666666666,3.933333333333333,0.3,0.0,0.0
1066,SEN,2020-05,Senegal,2330.7741935483873,87.48387096774194,24.93548387096774,1.064516129032258,0.0,0.0
1067,SEN,2020-06,Senegal,5245.633333333333,104.93333333333334,70.5,2.3333333333333335,0.0,0.0
1068,SEN,2020-07,Senegal,8531.258064516129,110.93548387096774,160.58064516129033,3.0,0.0,0.0
1069,SEN,2020-08,Senegal,12014.193548387097,109.0,249.61290322580646,2.5483870967741935,0.0,0.0
1070,SEN,2020-09,Senegal,14423.3,45.7,297.96666666666664,0.9,0.0,0.0
1071,SEN,2020-10,Senegal,15357.225806451614,20.451612903225808,317.1290322580645,0.41935483870967744,0.0,0.0
1072,SEN,2020-11,Senegal,15808.766666666666,15.766666666666667,328.3333333333333,0.3,0.0,0.0
1073,SEN,2020-12,Senegal,17438.709677419356,98.41935483870968,360.3225806451613,2.4838709677419355,0.0,0.0
1074,SEN,2021-01,Senegal,22730.967741935485,238.16129032258064,513.6774193548387,7.032258064516129,0.0,0.0
1075,SEN,2021-02,Senegal,30897.071428571428,285.60714285714283,751.6071428571429,8.714285714285714,3222.5,964.9285714285714
1076,SEN,2021-03,Senegal,36995.12903225807,135.0,973.9032258064516,5.774193548387097,135834.5483870968,5863.580645161291
1077,SEN,2021-04,Senegal,39623.4,54.63333333333333,1084.7,1.8666666666666667,360449.23333333334,4331.866666666667
1078,SEN,2021-05,Senegal,40882.06451612903,34.58064516129032,1124.8064516129032,1.032258064516129,457478.9032258064,1349.1290322580646
1079,SEN,2021-06,Senegal,41910.57142857143,48.61904761904762,1150.952380952381,0.9047619047619048,577975.380952381,2698.6666666666665
1080,SRB,2020-01,Serbia,0.0,0.0,0.0,0.0,0.0,0.0
1081,SRB,2020-02,Serbia,0.0,0.0,0.0,0.0,0.0,0.0
1082,SRB,2020-03,Serbia,189.19354838709677,29.032258064516128,2.2903225806451615,0.5161290322580645,0.0,0.0
1083,SRB,2020-04,Serbia,4999.833333333333,270.3,101.96666666666667,5.433333333333334,0.0,0.0
1084,SRB,2020-05,Serbia,10482.193548387097,77.51612903225806,222.8709677419355,2.064516129032258,0.0,0.0
1085,SRB,2020-06,Serbia,12574.0,105.06666666666666,256.56666666666666,1.1333333333333333,0.0,0.0
1086,SRB,2020-07,Serbia,19950.677419354837,354.4516129032258,431.83870967741933,9.548387096774194,0.0,0.0
1087,SRB,2020-08,Serbia,29241.032258064515,188.83870967741936,664.9677419354839,4.516129032258065,0.0,0.0
1088,SRB,2020-09,Serbia,32555.633333333335,71.5,734.7333333333333,1.2,0.0,0.0
1089,SRB,2020-10,Serbia,36990.22580645161,432.35483870967744,775.5483870967741,2.2903225806451615,0.0,0.0
1090,SRB,2020-11,Serbia,96613.93333333333,4282.8,1085.5333333333333,26.133333333333333,0.0,0.0
1091,SRB,2020-12,Serbia,274210.6451612903,5241.451612903225,2465.967741935484,51.83870967741935,0.0,0.0
1092,SRB,2021-01,Serbia,369669.9032258064,1849.6774193548388,3693.451612903226,26.096774193548388,111028.25806451614,12883.548387096775
1093,SRB,2021-02,Serbia,424285.3214285714,2285.5714285714284,4239.178571428572,15.107142857142858,903430.7857142857,14213.464285714286
1094,SRB,2021-03,Serbia,528262.7419354839,4559.258064516129,4813.903225806452,27.903225806451612,1992608.9032258065,33431.032258064515
1095,SRB,2021-04,Serbia,653201.9,2965.366666666667,5885.3,35.13333333333333,2995384.1,40842.066666666666
1096,SRB,2021-05,Serbia,704590.7096774194,739.1935483870968,6658.8387096774195,16.225806451612904,4049170.709677419,32718.032258064515
1097,SRB,2021-06,Serbia,714487.7619047619,160.42857142857142,6946.666666666667,6.619047619047619,4953012.095238095,51308.857142857145
1098,SGP,2020-01,Singapore,5.888888888888889,1.4444444444444444,0.0,0.0,0.0,0.0
1099,SGP,2020-02,Singapore,61.89655172413793,3.0689655172413794,0.0,0.0,0.0,0.0
1100,SGP,2020-03,Singapore,363.741935483871,26.580645161290324,0.8064516129032258,0.0967741935483871,0.0,0.0
1101,SGP,2020-04,Singapore,6298.3,508.1,9.4,0.4,0.0,0.0
1102,SGP,2020-05,Singapore,26608.548387096773,603.7096774193549,21.129032258064516,0.25806451612903225,0.0,0.0
1103,SGP,2020-06,Singapore,40341.3,300.76666666666665,25.433333333333334,0.1,0.0,0.0
1104,SGP,2020-07,Singapore,47485.06451612903,267.6774193548387,26.580645161290324,0.03225806451612903,0.0,0.0
1105,SGP,2020-08,Singapore,55468.096774193546,148.61290322580646,27.0,0.0,0.0,0.0
1106,SGP,2020-09,Singapore,57388.1,31.766666666666666,27.0,0.0,0.0,0.0
1107,SGP,2020-10,Singapore,57901.22580645161,8.064516129032258,27.64516129032258,0.03225806451612903,0.0,0.0
1108,SGP,2020-11,Singapore,58117.666666666664,6.766666666666667,28.1,0.03333333333333333,0.0,0.0
1109,SGP,2020-12,Singapore,58380.83870967742,12.290322580645162,29.0,0.0,0.0,0.0
1110,SGP,2021-01,Singapore,59076.1935483871,30.225806451612904,29.0,0.0,36885.48387096774,1806.4516129032259
1111,SGP,2021-02,Singapore,59781.82142857143,14.285714285714286,29.0,0.0,283023.21428571426,2800.0
1112,SGP,2021-03,Singapore,60140.16129032258,14.35483870967742,29.612903225806452,0.03225806451612903,861373.0322580645,18810.90322580645
1113,SGP,2021-04,Singapore,60764.86666666667,25.466666666666665,30.0,0.0,2056493.3333333333,37092.0
1114,SGP,2021-05,Singapore,61595.22580645161,29.225806451612904,31.451612903225808,0.0967741935483871,3345256.7741935486,37092.0
1115,SGP,2021-06,Singapore,62260.28571428572,18.047619047619047,33.714285714285715,0.09523809523809523,4531328.714285715,37092.0
1116,SVN,2020-01,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0
1117,SVN,2020-02,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0
1118,SVN,2020-03,Slovenia,277.7096774193548,25.870967741935484,2.6774193548387095,0.4838709677419355,0.0,0.0
1119,SVN,2020-04,Slovenia,1220.1666666666667,20.9,58.2,2.533333333333333,0.0,0.0
1120,SVN,2020-05,Slovenia,1460.3870967741937,1.4193548387096775,102.93548387096774,0.5483870967741935,0.0,0.0
1121,SVN,2020-06,Slovenia,1512.4666666666667,4.233333333333333,109.2,0.1,0.0,0.0
1122,SVN,2020-07,Slovenia,1896.225806451613,17.93548387096774,112.90322580645162,0.25806451612903225,0.0,0.0
1123,SVN,2020-08,Slovenia,2457.8387096774195,23.451612903225808,128.5483870967742,0.45161290322580644,0.0,0.0
1124,SVN,2020-09,Slovenia,4046.4333333333334,93.56666666666666,139.06666666666666,0.5666666666666667,0.0,0.0
1125,SVN,2020-10,Slovenia,14649.354838709678,923.1290322580645,200.4516129032258,6.064516129032258,0.0,0.0
1126,SVN,2020-11,Slovenia,55718.066666666666,1383.5666666666666,842.1666666666666,36.56666666666667,0.0,0.0
1127,SVN,2020-12,Slovenia,99962.45161290323,1494.774193548387,2157.3225806451615,40.70967741935484,1406.4193548387098,166.58064516129033
1128,SVN,2021-01,Slovenia,146508.83870967742,1429.7096774193549,3145.935483870968,26.0,46093.32258064516,2279.3225806451615
1129,SVN,2021-02,Slovenia,179464.57142857142,843.1428571428571,3704.785714285714,11.892857142857142,127181.0,3398.6071428571427
1130,SVN,2021-03,Slovenia,202350.67741935485,823.258064516129,3945.967741935484,6.806451612903226,269609.87096774194,6275.354838709677
1131,SVN,2021-04,Slovenia,229440.4,823.0,4147.166666666667,6.766666666666667,502364.43333333335,8838.733333333334
1132,SVN,2021-05,Slovenia,248594.0,433.2258064516129,4322.096774193548,4.032258064516129,856850.4193548387,14136.41935483871
1133,SVN,2021-06,Slovenia,255960.85714285713,156.14285714285714,4397.619047619048,1.9047619047619047,1279898.1904761905,15493.47619047619
1134,ZAF,2020-01,South Africa,0.0,0.0,0.0,0.0,0.0,0.0
1135,ZAF,2020-02,South Africa,0.0,0.0,0.0,0.0,0.0,0.0
1136,ZAF,2020-03,South Africa,328.16129032258067,43.645161290322584,0.3870967741935484,0.16129032258064516,0.0,0.0
1137,ZAF,2020-04,South Africa,2934.8,143.13333333333333,45.43333333333333,3.2666666666666666,0.0,0.0
1138,ZAF,2020-05,South Africa,16044.322580645161,872.1290322580645,315.4516129032258,18.70967741935484,0.0,0.0
1139,ZAF,2020-06,South Africa,80715.7,3950.866666666667,1605.9333333333334,65.8,0.0,0.0
1140,ZAF,2020-07,South Africa,324448.93548387097,11031.41935483871,4942.5161290322585,172.51612903225808,0.0,0.0
1141,ZAF,2020-08,South Africa,579115.7419354839,4318.0,11605.451612903225,198.19354838709677,0.0,0.0
1142,ZAF,2020-09,South Africa,652934.4333333333,1576.6,15612.5,86.16666666666667,0.0,0.0
1143,ZAF,2020-10,South Africa,700353.2580645161,1648.8064516129032,18175.516129032258,82.0,0.0,0.0
1144,ZAF,2020-11,South Africa,754222.6333333333,2151.733333333333,20411.9,75.3,0.0,0.0
1145,ZAF,2020-12,South Africa,898158.5806451613,8617.967741935483,24247.064516129034,223.67741935483872,0.0,0.0
1146,ZAF,2021-01,South Africa,1298087.1612903227,12793.548387096775,36613.67741935484,506.2903225806452,0.0,0.0
1147,ZAF,2021-02,South Africa,1489687.25,2129.714285714286,47780.03571428572,208.17857142857142,13781.92857142857,2438.1071428571427
1148,ZAF,2021-03,South Africa,1531362.935483871,1121.4193548387098,51575.645161290326,92.03225806451613,162245.25806451612,6338.8387096774195
1149,ZAF,2021-04,South Africa,1564093.0333333334,1101.7666666666667,53605.46666666667,50.13333333333333,299941.86666666664,3742.233333333333
1150,ZAF,2021-05,South Africa,1616825.5806451612,2722.8064516129034,55318.709677419356,69.54838709677419,566882.3548387097,23215.677419354837
1151,ZAF,2021-06,South Africa,1737661.7142857143,7945.809523809524,57613.380952380954,109.0,1697668.7142857143,52648.857142857145
1152,KOR,2020-01,South Korea,3.272727272727273,0.9090909090909091,0.0,0.0,0.0,0.0
1153,KOR,2020-02,South Korea,418.2068965517241,108.24137931034483,2.8620689655172415,0.5517241379310345,0.0,0.0
1154,KOR,2020-03,South Korea,7900.580645161291,214.06451612903226,84.06451612903226,4.709677419354839,0.0,0.0
1155,KOR,2020-04,South Korea,10514.366666666667,32.93333333333333,217.76666666666668,2.8666666666666667,0.0,0.0
1156,KOR,2020-05,South Korea,11063.193548387097,23.516129032258064,261.4193548387097,0.7419354838709677,0.0,0.0
1157,KOR,2020-06,South Korea,12193.5,44.9,277.9,0.36666666666666664,0.0,0.0
1158,KOR,2020-07,South Korea,13658.741935483871,47.935483870967744,292.16129032258067,0.6129032258064516,0.0,0.0
1159,KOR,2020-08,South Korea,16304.806451612903,188.58064516129033,308.2903225806452,0.7419354838709677,0.0,0.0
1160,KOR,2020-09,South Korea,22439.0,123.56666666666666,369.3333333333333,3.033333333333333,0.0,0.0
1161,KOR,2020-10,South Korea,25175.322580645163,88.58064516129032,442.2903225806452,1.6451612903225807,0.0,0.0
1162,KOR,2020-11,South Korea,29620.6,267.23333333333335,496.1,2.0,0.0,0.0
1163,KOR,2020-12,South Korea,47201.645161290326,874.741935483871,667.7741935483871,12.612903225806452,0.0,0.0
1164,KOR,2021-01,South Korea,71636.70967741935,539.9677419354839,1225.4193548387098,16.387096774193548,0.0,0.0
1165,KOR,2021-02,South Korea,84430.60714285714,411.5357142857143,1524.357142857143,6.428571428571429,2142.4285714285716,756.3214285714286
1166,KOR,2021-03,South Korea,96875.51612903226,438.96774193548384,1678.0,4.193548387096774,563791.2258064516,25929.935483870966
1167,KOR,2021-04,South Korea,113171.46666666666,633.1666666666666,1787.4333333333334,3.2,1721917.7,88828.53333333334
1168,KOR,2021-05,South Korea,132160.8064516129,585.9677419354839,1902.1612903225807,4.258064516129032,5104650.161290322,142207.64516129033
1169,KOR,2021-06,South Korea,147117.47619047618,528.6666666666666,1984.3333333333333,2.0476190476190474,13738978.952380951,665053.1428571428
1170,ESP,2020-01,Spain,0.0,0.0,0.0,0.0,0.0,0.0
1171,ESP,2020-02,Spain,5.206896551724138,1.5517241379310345,0.0,0.0,0.0,0.0
1172,ESP,2020-03,Spain,23953.09677419355,3092.8387096774195,1760.6129032258063,273.03225806451616,0.0,0.0
1173,ESP,2020-04,Spain,174559.23333333334,3917.0666666666666,18272.0,535.9666666666667,0.0,0.0
1174,ESP,2020-05,Spain,229117.83870967742,840.1290322580645,26931.612903225807,83.35483870967742,0.0,0.0
1175,ESP,2020-06,Spain,244373.06666666668,326.4,27613.5,40.93333333333333,0.0,0.0
1176,ESP,2020-07,Spain,262396.4516129032,1266.1612903225807,28412.032258064515,2.903225806451613,0.0,0.0
1177,ESP,2020-08,Spain,359969.12903225806,5623.741935483871,28706.129032258064,20.93548387096774,0.0,0.0
1178,ESP,2020-09,Spain,610542.0,10211.0,30250.833333333332,89.9,0.0,0.0
1179,ESP,2020-10,Spain,951441.7096774194,13435.161290322581,33746.22580645161,131.83870967741936,0.0,0.0
1180,ESP,2020-11,Spain,1464426.1,15416.966666666667,41090.23333333333,306.3666666666667,0.0,0.0
1181,ESP,2020-12,Spain,1776379.2903225806,9034.774193548386,48291.77419354839,186.06451612903226,0.0,0.0
1182,ESP,2021-01,Spain,2296154.3870967743,26285.612903225807,53922.645161290326,241.3548387096774,785299.5483870967,63178.0
1183,ESP,2021-02,Spain,3056001.3571428573,15908.357142857143,64925.25,386.5357142857143,2717757.3928571427,115388.46428571429
